tanggal,komoditi,satuan,harga
2018-01-26,Kacang Kedelai Eks impor,,12000
2018-01-26,Kacang Kedelai Lokal,,10667
2018-01-26,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-26,Cabe Merah Keriting,,41900
2018-01-26,Cabe Merah Besar,,46460
2018-01-26,Cabe Rawit Merah,,46140
2018-01-26,Cabe Rawit Hijau,,47300
2018-01-26,Bawang Merah (Medium),,24160
2018-01-26,Bawang Putih Impor (Kating),,26340
2018-01-26,Bawang Putih Impor (Honan),,22500
2018-01-26,Ikan Teri Asin,,107000
2018-01-26,Ikan Kembung,,37860
2018-01-26,Kacang Hijau,,21540
2018-01-26,Kacang Tanah,,23500
2018-01-26,Ketela Pohon,,5000
2018-01-29,Beras,,10988
2018-01-29,Gula Pasir,,13840
2018-01-29,Minyak Goreng Bimoli Botol,,13640
2018-01-29,Minyak Goreng Curah,,12563
2018-01-29,Ayam Boiler,,38740
2018-01-29,Ayam Kampung,,82925
2018-01-29,Telur Ayam Ras,,22840
2018-01-29,Telur Ayam Kampung,,2130
2018-01-29,Susu Kental Manis Kaleng Merk Bendera,,11750
2018-01-29,Susu Kental Manis Kaleng Merk Indomilk,,10200
2018-01-29,Susu Bubuk Kaleng Merk Bendera,,43767
2018-01-29,Susu Bubuk Kaleng Merk Indomilk,,42000
2018-01-29,Jagung Pipilan Kecil,,16000
2018-01-29,Garam Beryodium Bata,,3720
2018-01-29,Garam Beryodium Halus,,11140
2018-01-29,Tepung Terigu Segitiga Biru,,10040
2018-01-29,Kacang Kedelai Eks impor,,12625
2018-01-29,Kacang Kedelai Lokal,,10667
2018-01-29,Mie Instan Indomie Rasa Kari Ayam,,2380
2018-01-29,Cabe Merah Keriting,,43500
2018-01-29,Cabe Merah Besar,,46660
2018-01-29,Cabe Rawit Merah,,47840
2018-01-29,Cabe Rawit Hijau,,45000
2018-01-29,Bawang Merah (Medium),,23760
2018-01-29,Bawang Putih Impor (Kating),,28140
2018-01-29,Bawang Putih Impor (Honan),,23500
2018-01-29,Ikan Teri Asin,,108000
2018-01-29,Ikan Kembung,,38860
2018-01-29,Kacang Hijau,,21740
2018-01-29,Kacang Tanah,,23800
2018-01-29,Ketela Pohon,,5100
2018-01-30,Beras,,10988
2018-01-30,Gula Pasir,,13940
2018-01-30,Minyak Goreng Bimoli Botol,,13560
2018-01-30,Minyak Goreng Curah,,12488
2018-01-30,Ayam Boiler,,38540
2018-01-30,Ayam Kampung,,82925
2018-01-30,Telur Ayam Ras,,22960
2018-01-30,Telur Ayam Kampung,,2170
2018-01-30,Susu Kental Manis Kaleng Merk Bendera,,11710
2018-01-30,Susu Kental Manis Kaleng Merk Indomilk,,10140
2018-01-30,Susu Bubuk Kaleng Merk Bendera,,44567
2018-01-30,Susu Bubuk Kaleng Merk Indomilk,,42833
2018-01-30,Jagung Pipilan Kecil,,15900
2018-01-30,Garam Beryodium Bata,,4200
2018-01-30,Garam Beryodium Halus,,11400
2018-01-30,Tepung Terigu Segitiga Biru,,10000
2018-01-30,Kacang Kedelai Eks impor,,12550
2018-01-30,Kacang Kedelai Lokal,,10667
2018-01-30,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-30,Cabe Merah Keriting,,43840
2018-01-30,Cabe Merah Besar,,46740
2018-01-30,Cabe Rawit Merah,,46960
2018-01-30,Cabe Rawit Hijau,,44460
2018-01-30,Bawang Merah (Medium),,23760
2018-01-30,Bawang Putih Impor (Kating),,27460
2018-01-30,Bawang Putih Impor (Honan),,23500
2018-01-30,Ikan Teri Asin,,98260
2018-01-30,Ikan Kembung,,38660
2018-01-30,Kacang Hijau,,22060
2018-01-30,Kacang Tanah,,24000
2018-01-30,Ketela Pohon,,4960
2018-01-31,Beras,,10988
2018-01-31,Gula Pasir,,14040
2018-01-31,Minyak Goreng Bimoli Botol,,13540
2018-01-31,Minyak Goreng Curah,,12575
2018-01-31,Ayam Boiler,,38540
2018-01-31,Ayam Kampung,,74750
2018-01-31,Telur Ayam Ras,,22860
2018-01-31,Telur Ayam Kampung,,2120
2018-01-31,Susu Kental Manis Kaleng Merk Bendera,,11750
2018-01-31,Susu Kental Manis Kaleng Merk Indomilk,,10160
2018-01-31,Susu Bubuk Kaleng Merk Bendera,,43667
2018-01-31,Susu Bubuk Kaleng Merk Indomilk,,42433
2018-01-31,Jagung Pipilan Kecil,,15900
2018-01-31,Garam Beryodium Bata,,3700
2018-01-31,Garam Beryodium Halus,,10460
2018-01-31,Tepung Terigu Segitiga Biru,,10300
2018-01-31,Kacang Kedelai Eks impor,,12000
2018-01-31,Kacang Kedelai Lokal,,10433
2018-01-31,Mie Instan Indomie Rasa Kari Ayam,,2400
2018-01-31,Cabe Merah Keriting,,42960
2018-01-31,Cabe Merah Besar,,46040
2018-01-31,Cabe Rawit Merah,,47500
2018-01-31,Cabe Rawit Hijau,,45500
2018-01-31,Bawang Merah (Medium),,24760
2018-01-31,Bawang Putih Impor (Kating),,26760
2018-01-31,Bawang Putih Impor (Honan),,26000
2018-01-31,Ikan Teri Asin,,107160
2018-01-31,Ikan Kembung,,38840
2018-01-31,Kacang Hijau,,21640
2018-01-31,Kacang Tanah,,23900
2018-01-31,Ketela Pohon,,4860
2018-02-01,Beras Medium,Kg,10863
2018-02-02,Beras Medium,Kg,10863
2018-02-05,Beras Medium,Kg,10890
2018-02-06,Beras Medium,Kg,11170
2018-02-07,Beras Medium,Kg,11040
2018-02-08,Beras Medium,Kg,11000
2018-02-09,Beras Medium,Kg,11380
2018-02-12,Beras Medium,Kg,11270
2018-02-13,Beras Medium,Kg,11180
2018-02-14,Beras Medium,Kg,11620
2018-02-15,Beras Medium,Kg,11540
2018-02-19,Beras Medium,Kg,11640
2018-02-20,Beras Medium,Kg,10940
2018-02-21,Beras Medium,Kg,10925
2018-02-22,Beras Medium,Kg,12425
2018-02-23,Beras Medium,Kg,11263
2018-02-26,Beras Medium,Kg,11525
2018-02-27,Beras Medium,Kg,11900
2018-02-28,Beras Medium,Kg,11113
2018-02-01,Beras Premium,Kg,13013
2018-02-02,Beras Premium,Kg,13013
2018-02-05,Beras Premium,Kg,13263
2018-02-06,Beras Premium,Kg,13350
2018-02-07,Beras Premium,Kg,13138
2018-02-08,Beras Premium,Kg,13750
2018-02-09,Beras Premium,Kg,13675
2018-02-12,Beras Premium,Kg,13437
2018-02-13,Beras Premium,Kg,13700
2018-02-14,Beras Premium,Kg,13763
2018-02-15,Beras Premium,Kg,13500
2018-02-19,Beras Premium,Kg,13562
2018-02-20,Beras Premium,Kg,13062
2018-02-21,Beras Premium,Kg,13267
2018-02-22,Beras Premium,Kg,13267
2018-02-23,Beras Premium,Kg,13517
2018-02-26,Beras Premium,Kg,13100
2018-02-27,Beras Premium,Kg,12933
2018-02-28,Beras Premium,Kg,9687
2018-02-01,Gula Pasir,Kg,13940
2018-02-02,Gula Pasir,Kg,14140
2018-02-05,Gula Pasir,Kg,13860
2018-02-06,Gula Pasir,Kg,14200
2018-02-07,Gula Pasir,Kg,14140
2018-02-08,Gula Pasir,Kg,13640
2018-02-09,Gula Pasir,Kg,14000
2018-02-12,Gula Pasir,Kg,13950
2018-02-13,Gula Pasir,Kg,13640
2018-02-14,Gula Pasir,Kg,14140
2018-02-15,Gula Pasir,Kg,14140
2018-02-19,Gula Pasir,Kg,14140
2018-02-20,Gula Pasir,Kg,14140
2018-02-21,Gula Pasir,Kg,13740
2018-02-22,Gula Pasir,Kg,13740
2018-02-23,Gula Pasir,Kg,13700
2018-02-26,Gula Pasir,Kg,13640
2018-02-27,Gula Pasir,Kg,13740
2018-02-28,Gula Pasir,Kg,13340
2018-02-01,Minyak Goreng Bimoli Botol,Liter,13340
2018-02-02,Minyak Goreng Bimoli Botol,Liter,13340
2018-02-05,Minyak Goreng Bimoli Botol,Liter,13200
2018-02-06,Minyak Goreng Bimoli Botol,Liter,13460
2018-02-07,Minyak Goreng Bimoli Botol,Liter,13540
2018-02-08,Minyak Goreng Bimoli Botol,Liter,13310
2018-02-09,Minyak Goreng Bimoli Botol,Liter,13160
2018-02-12,Minyak Goreng Bimoli Botol,Liter,13460
2018-02-13,Minyak Goreng Bimoli Botol,Liter,13410
2018-02-14,Minyak Goreng Bimoli Botol,Liter,13360
2018-02-15,Minyak Goreng Bimoli Botol,Liter,13640
2018-02-19,Minyak Goreng Bimoli Botol,Liter,13440
2018-02-20,Minyak Goreng Bimoli Botol,Liter,13240
2018-02-21,Minyak Goreng Bimoli Botol,Liter,13000
2018-02-22,Minyak Goreng Bimoli Botol,Liter,13388
2018-02-23,Minyak Goreng Bimoli Botol,Liter,13125
2018-02-26,Minyak Goreng Bimoli Botol,Liter,13000
2018-02-27,Minyak Goreng Bimoli Botol,Liter,13388
2018-02-28,Minyak Goreng Bimoli Botol,Liter,10740
2018-02-01,Minyak Goreng Curah,Liter,12550
2018-02-02,Minyak Goreng Curah,Liter,12550
2018-02-05,Minyak Goreng Curah,Liter,12550
2018-02-06,Minyak Goreng Curah,Liter,12500
2018-02-07,Minyak Goreng Curah,Liter,12675
2018-02-08,Minyak Goreng Curah,Liter,12250
2018-02-09,Minyak Goreng Curah,Liter,12050
2018-02-12,Minyak Goreng Curah,Liter,12450
2018-02-13,Minyak Goreng Curah,Liter,12363
2018-02-14,Minyak Goreng Curah,Liter,12425
2018-02-15,Minyak Goreng Curah,Liter,12550
2018-02-19,Minyak Goreng Curah,Liter,12363
2018-02-20,Minyak Goreng Curah,Liter,12363
2018-02-21,Minyak Goreng Curah,Liter,12300
2018-02-22,Minyak Goreng Curah,Liter,12300
2018-02-23,Minyak Goreng Curah,Liter,12450
2018-02-26,Minyak Goreng Curah,Liter,12550
2018-02-27,Minyak Goreng Curah,Liter,12425
2018-02-28,Minyak Goreng Curah,Liter,12425
2018-02-01,Ayam Boiler,ekor,36900
2018-02-02,Ayam Boiler,ekor,36900
2018-02-05,Ayam Boiler,ekor,36840
2018-02-06,Ayam Boiler,ekor,36040
2018-02-07,Ayam Boiler,ekor,37900
2018-02-08,Ayam Boiler,ekor,35140
2018-02-09,Ayam Boiler,ekor,35900
2018-02-12,Ayam Boiler,ekor,37200
2018-02-13,Ayam Boiler,ekor,36460
2018-02-14,Ayam Boiler,ekor,37060
2018-02-15,Ayam Boiler,ekor,37460
2018-02-19,Ayam Boiler,ekor,38460
2018-02-20,Ayam Boiler,ekor,34260
2018-02-21,Ayam Boiler,ekor,34960
2018-02-22,Ayam Boiler,ekor,35060
2018-02-23,Ayam Boiler,ekor,34260
2018-02-26,Ayam Boiler,ekor,33760
2018-02-27,Ayam Boiler,ekor,34560
2018-02-28,Ayam Boiler,ekor,33560
2018-02-01,Ayam Kampung,ekor,81100
2018-02-02,Ayam Kampung,ekor,82767
2018-02-05,Ayam Kampung,ekor,82767
2018-02-06,Ayam Kampung,ekor,81100
2018-02-07,Ayam Kampung,ekor,82300
2018-02-08,Ayam Kampung,ekor,84175
2018-02-09,Ayam Kampung,ekor,84433
2018-02-12,Ayam Kampung,ekor,82500
2018-02-13,Ayam Kampung,ekor,78325
2018-02-14,Ayam Kampung,ekor,82075
2018-02-15,Ayam Kampung,ekor,84433
2018-02-19,Ayam Kampung,ekor,84433
2018-02-20,Ayam Kampung,ekor,82767
2018-02-21,Ayam Kampung,ekor,77075
2018-02-22,Ayam Kampung,ekor,75825
2018-02-23,Ayam Kampung,ekor,83667
2018-02-26,Ayam Kampung,ekor,81450
2018-02-27,Ayam Kampung,ekor,84433
2018-02-28,Ayam Kampung,ekor,83950
2018-02-01,Telur Ayam Ras,Kg,23050
2018-02-02,Telur Ayam Ras,Kg,23050
2018-02-05,Telur Ayam Ras,Kg,22550
2018-02-06,Telur Ayam Ras,Kg,22640
2018-02-07,Telur Ayam Ras,Kg,22500
2018-02-08,Telur Ayam Ras,Kg,22800
2018-02-09,Telur Ayam Ras,Kg,22340
2018-02-12,Telur Ayam Ras,Kg,22760
2018-02-13,Telur Ayam Ras,Kg,22500
2018-02-14,Telur Ayam Ras,Kg,23400
2018-02-15,Telur Ayam Ras,Kg,23340
2018-02-19,Telur Ayam Ras,Kg,23440
2018-02-20,Telur Ayam Ras,Kg,23040
2018-02-21,Telur Ayam Ras,Kg,22900
2018-02-22,Telur Ayam Ras,Kg,23100
2018-02-23,Telur Ayam Ras,Kg,23000
2018-02-26,Telur Ayam Ras,Kg,23000
2018-02-27,Telur Ayam Ras,Kg,22900
2018-02-28,Telur Ayam Ras,Kg,22960
2018-02-01,Telur Ayam Kampung,butir,2150
2018-02-02,Telur Ayam Kampung,butir,2150
2018-02-05,Telur Ayam Kampung,butir,2170
2018-02-06,Telur Ayam Kampung,butir,2210
2018-02-07,Telur Ayam Kampung,butir,2260
2018-02-08,Telur Ayam Kampung,butir,2360
2018-02-09,Telur Ayam Kampung,butir,2200
2018-02-12,Telur Ayam Kampung,butir,2200
2018-02-13,Telur Ayam Kampung,butir,2250
2018-02-14,Telur Ayam Kampung,butir,2250
2018-02-15,Telur Ayam Kampung,butir,2240
2018-02-19,Telur Ayam Kampung,butir,2210
2018-02-20,Telur Ayam Kampung,butir,2190
2018-02-21,Telur Ayam Kampung,butir,2310
2018-02-22,Telur Ayam Kampung,butir,2370
2018-02-23,Telur Ayam Kampung,butir,2400
2018-02-26,Telur Ayam Kampung,butir,2400
2018-02-27,Telur Ayam Kampung,butir,2320
2018-02-28,Telur Ayam Kampung,butir,2430
2018-02-01,Susu Kental Manis Kaleng Merk Bendera,buah,11800
2018-02-02,Susu Kental Manis Kaleng Merk Bendera,buah,11800
2018-02-05,Susu Kental Manis Kaleng Merk Bendera,buah,11760
2018-02-06,Susu Kental Manis Kaleng Merk Bendera,buah,11760
2018-02-07,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-02-08,Susu Kental Manis Kaleng Merk Bendera,buah,12000
2018-02-09,Susu Kental Manis Kaleng Merk Bendera,buah,11810
2018-02-12,Susu Kental Manis Kaleng Merk Bendera,buah,12460
2018-02-13,Susu Kental Manis Kaleng Merk Bendera,buah,12460
2018-02-14,Susu Kental Manis Kaleng Merk Bendera,buah,12460
2018-02-15,Susu Kental Manis Kaleng Merk Bendera,buah,12100
2018-02-19,Susu Kental Manis Kaleng Merk Bendera,buah,12500
2018-02-20,Susu Kental Manis Kaleng Merk Bendera,buah,12500
2018-02-21,Susu Kental Manis Kaleng Merk Bendera,buah,12110
2018-02-22,Susu Kental Manis Kaleng Merk Bendera,buah,12660
2018-02-23,Susu Kental Manis Kaleng Merk Bendera,buah,12040
2018-02-26,Susu Kental Manis Kaleng Merk Bendera,buah,12660
2018-02-27,Susu Kental Manis Kaleng Merk Bendera,buah,12660
2018-02-28,Susu Kental Manis Kaleng Merk Bendera,buah,12900
2018-02-01,Susu Kental Manis Kaleng Merk Indomilk,buah,10060
2018-02-02,Susu Kental Manis Kaleng Merk Indomilk,buah,10060
2018-02-05,Susu Kental Manis Kaleng Merk Indomilk,buah,9960
2018-02-06,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-07,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-02-08,Susu Kental Manis Kaleng Merk Indomilk,buah,10060
2018-02-09,Susu Kental Manis Kaleng Merk Indomilk,buah,10060
2018-02-12,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-13,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-14,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-15,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-19,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-20,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-21,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-22,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-27,Susu Kental Manis Kaleng Merk Indomilk,buah,10140
2018-02-28,Susu Kental Manis Kaleng Merk Indomilk,buah,10200
2018-02-01,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-02,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-05,Susu Bubuk Kaleng Merk Bendera,buah,44233
2018-02-06,Susu Bubuk Kaleng Merk Bendera,buah,44100
2018-02-07,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-08,Susu Bubuk Kaleng Merk Bendera,buah,44000
2018-02-09,Susu Bubuk Kaleng Merk Bendera,buah,44233
2018-02-12,Susu Bubuk Kaleng Merk Bendera,buah,44100
2018-02-13,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-14,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-15,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-19,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-20,Susu Bubuk Kaleng Merk Bendera,buah,44333
2018-02-21,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-22,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-23,Susu Bubuk Kaleng Merk Bendera,buah,44100
2018-02-26,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-27,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-28,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-02-01,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-02,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-05,Susu Bubuk Kaleng Merk Indomilk,buah,42266
2018-02-06,Susu Bubuk Kaleng Merk Indomilk,buah,42567
2018-02-07,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-08,Susu Bubuk Kaleng Merk Indomilk,buah,41933
2018-02-09,Susu Bubuk Kaleng Merk Indomilk,buah,42266
2018-02-12,Susu Bubuk Kaleng Merk Indomilk,buah,42567
2018-02-13,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-14,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-15,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-19,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-20,Susu Bubuk Kaleng Merk Indomilk,buah,42500
2018-02-21,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-22,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-23,Susu Bubuk Kaleng Merk Indomilk,buah,41733
2018-02-26,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-27,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-28,Susu Bubuk Kaleng Merk Indomilk,buah,42833
2018-02-01,Jagung Pipilan Kecil,Kg,16100
2018-02-02,Jagung Pipilan Kecil,Kg,16100
2018-02-05,Jagung Pipilan Kecil,Kg,15900
2018-02-06,Jagung Pipilan Kecil,Kg,15767
2018-02-07,Jagung Pipilan Kecil,Kg,15900
2018-02-08,Jagung Pipilan Kecil,Kg,15900
2018-02-09,Jagung Pipilan Kecil,Kg,15767
2018-02-12,Jagung Pipilan Kecil,Kg,15767
2018-02-13,Jagung Pipilan Kecil,Kg,15900
2018-02-14,Jagung Pipilan Kecil,Kg,15900
2018-02-15,Jagung Pipilan Kecil,Kg,15900
2018-02-19,Jagung Pipilan Kecil,Kg,15900
2018-02-20,Jagung Pipilan Kecil,Kg,15900
2018-02-21,Jagung Pipilan Kecil,Kg,15900
2018-02-22,Jagung Pipilan Kecil,Kg,15900
2018-02-23,Jagung Pipilan Kecil,Kg,15767
2018-02-26,Jagung Pipilan Kecil,Kg,15900
2018-02-27,Jagung Pipilan Kecil,Kg,15900
2018-02-28,Jagung Pipilan Kecil,Kg,15900
2018-02-01,Garam Beryodium Bata,250 gr,3580
2018-02-02,Garam Beryodium Bata,250 gr,3580
2018-02-05,Garam Beryodium Bata,250 gr,4000
2018-02-06,Garam Beryodium Bata,250 gr,3620
2018-02-07,Garam Beryodium Bata,250 gr,3900
2018-02-08,Garam Beryodium Bata,250 gr,3680
2018-02-09,Garam Beryodium Bata,250 gr,4420
2018-02-12,Garam Beryodium Bata,250 gr,3620
2018-02-13,Garam Beryodium Bata,250 gr,4260
2018-02-14,Garam Beryodium Bata,250 gr,4360
2018-02-15,Garam Beryodium Bata,250 gr,3740
2018-02-19,Garam Beryodium Bata,250 gr,3680
2018-02-20,Garam Beryodium Bata,250 gr,3780
2018-02-21,Garam Beryodium Bata,250 gr,3865
2018-02-22,Garam Beryodium Bata,250 gr,4260
2018-02-23,Garam Beryodium Bata,250 gr,3860
2018-02-26,Garam Beryodium Bata,250 gr,4059
2018-02-27,Garam Beryodium Bata,250 gr,3960
2018-02-28,Garam Beryodium Bata,250 gr,4300
2018-02-01,Garam Beryodium Halus,Kg,10060
2018-02-02,Garam Beryodium Halus,Kg,10060
2018-02-05,Garam Beryodium Halus,Kg,9940
2018-02-06,Garam Beryodium Halus,Kg,9240
2018-02-07,Garam Beryodium Halus,Kg,12860
2018-02-08,Garam Beryodium Halus,Kg,11300
2018-02-09,Garam Beryodium Halus,Kg,9940
2018-02-12,Garam Beryodium Halus,Kg,10640
2018-02-13,Garam Beryodium Halus,Kg,10500
2018-02-14,Garam Beryodium Halus,Kg,10400
2018-02-15,Garam Beryodium Halus,Kg,10260
2018-02-19,Garam Beryodium Halus,Kg,11260
2018-02-20,Garam Beryodium Halus,Kg,11860
2018-02-21,Garam Beryodium Halus,Kg,10650
2018-02-22,Garam Beryodium Halus,Kg,10900
2018-02-23,Garam Beryodium Halus,Kg,9460
2018-02-26,Garam Beryodium Halus,Kg,13100
2018-02-27,Garam Beryodium Halus,Kg,10300
2018-02-28,Garam Beryodium Halus,Kg,11940
2018-02-01,Tepung Terigu Segitiga Biru,Kg,9860
2018-02-02,Tepung Terigu Segitiga Biru,Kg,9860
2018-02-05,Tepung Terigu Segitiga Biru,Kg,9740
2018-02-06,Tepung Terigu Segitiga Biru,Kg,9960
2018-02-07,Tepung Terigu Segitiga Biru,Kg,10060
2018-02-08,Tepung Terigu Segitiga Biru,Kg,10350
2018-02-09,Tepung Terigu Segitiga Biru,Kg,9940
2018-02-12,Tepung Terigu Segitiga Biru,Kg,9760
2018-02-13,Tepung Terigu Segitiga Biru,Kg,9500
2018-02-14,Tepung Terigu Segitiga Biru,Kg,9800
2018-02-15,Tepung Terigu Segitiga Biru,Kg,10100
2018-02-19,Tepung Terigu Segitiga Biru,Kg,9800
2018-02-20,Tepung Terigu Segitiga Biru,Kg,9800
2018-02-21,Tepung Terigu Segitiga Biru,Kg,10080
2018-02-22,Tepung Terigu Segitiga Biru,Kg,9940
2018-02-23,Tepung Terigu Segitiga Biru,Kg,9860
2018-02-26,Tepung Terigu Segitiga Biru,Kg,9940
2018-02-27,Tepung Terigu Segitiga Biru,Kg,9940
2018-02-28,Tepung Terigu Segitiga Biru,Kg,10200
2018-02-01,Kacang Kedelai Eks Impor,Kg,12000
2018-02-02,Kacang Kedelai Eks Impor,Kg,12000
2018-02-05,Kacang Kedelai Eks Impor,Kg,11925
2018-02-06,Kacang Kedelai Eks Impor,Kg,12175
2018-02-07,Kacang Kedelai Eks Impor,Kg,12250
2018-02-08,Kacang Kedelai Eks Impor,Kg,13000
2018-02-09,Kacang Kedelai Eks Impor,Kg,11925
2018-02-12,Kacang Kedelai Eks Impor,Kg,13550
2018-02-13,Kacang Kedelai Eks Impor,Kg,12300
2018-02-14,Kacang Kedelai Eks Impor,Kg,11925
2018-02-15,Kacang Kedelai Eks Impor,Kg,12125
2018-02-19,Kacang Kedelai Eks Impor,Kg,12250
2018-02-20,Kacang Kedelai Eks Impor,Kg,12250
2018-02-21,Kacang Kedelai Eks Impor,Kg,11488
2018-02-22,Kacang Kedelai Eks Impor,Kg,12175
2018-02-23,Kacang Kedelai Eks Impor,Kg,11675
2018-02-26,Kacang Kedelai Eks Impor,Kg,12175
2018-02-27,Kacang Kedelai Eks Impor,Kg,12175
2018-02-28,Kacang Kedelai Eks Impor,Kg,13250
2018-02-01,Kacang Kedelai Lokal,Kg,10767
2018-02-02,Kacang Kedelai Lokal,Kg,10767
2018-02-05,Kacang Kedelai Lokal,Kg,10767
2018-02-06,Kacang Kedelai Lokal,Kg,11232
2018-02-07,Kacang Kedelai Lokal,Kg,11000
2018-02-08,Kacang Kedelai Lokal,Kg,11232
2018-02-09,Kacang Kedelai Lokal,Kg,11232
2018-02-12,Kacang Kedelai Lokal,Kg,11567
2018-02-13,Kacang Kedelai Lokal,Kg,11232
2018-02-14,Kacang Kedelai Lokal,Kg,11232
2018-02-15,Kacang Kedelai Lokal,Kg,11333
2018-02-19,Kacang Kedelai Lokal,Kg,11333
2018-02-20,Kacang Kedelai Lokal,Kg,11000
2018-02-21,Kacang Kedelai Lokal,Kg,10900
2018-02-22,Kacang Kedelai Lokal,Kg,10900
2018-02-23,Kacang Kedelai Lokal,Kg,10433
2018-02-26,Kacang Kedelai Lokal,Kg,10900
2018-02-27,Kacang Kedelai Lokal,Kg,10900
2018-02-28,Kacang Kedelai Lokal,Kg,11000
2018-02-01,Indomie Rasa Kari Ayam,buah,2380
2018-02-02,Indomie Rasa Kari Ayam,buah,2380
2018-02-05,Indomie Rasa Kari Ayam,buah,2400
2018-02-06,Indomie Rasa Kari Ayam,buah,2400
2018-02-07,Indomie Rasa Kari Ayam,buah,2380
2018-02-08,Indomie Rasa Kari Ayam,buah,2380
2018-02-09,Indomie Rasa Kari Ayam,buah,2380
2018-02-12,Indomie Rasa Kari Ayam,buah,2400
2018-02-13,Indomie Rasa Kari Ayam,buah,2400
2018-02-14,Indomie Rasa Kari Ayam,buah,2400
2018-02-15,Indomie Rasa Kari Ayam,buah,2380
2018-02-19,Indomie Rasa Kari Ayam,buah,2380
2018-02-20,Indomie Rasa Kari Ayam,buah,2380
2018-02-21,Indomie Rasa Kari Ayam,buah,2360
2018-02-22,Indomie Rasa Kari Ayam,buah,2360
2018-02-23,Indomie Rasa Kari Ayam,buah,2280
2018-02-26,Indomie Rasa Kari Ayam,buah,2360
2018-02-27,Indomie Rasa Kari Ayam,buah,2360
2018-02-28,Indomie Rasa Kari Ayam,buah,2340
2018-02-01,Cabai Merah Kriting,Kg,43000
2018-02-02,Cabai Merah Kriting,Kg,43000
2018-02-05,Cabai Merah Kriting,Kg,42060
2018-02-06,Cabai Merah Kriting,Kg,41860
2018-02-07,Cabai Merah Kriting,Kg,43000
2018-02-08,Cabai Merah Kriting,Kg,44660
2018-02-09,Cabai Merah Kriting,Kg,44300
2018-02-12,Cabai Merah Kriting,Kg,41360
2018-02-13,Cabai Merah Kriting,Kg,45600
2018-02-14,Cabai Merah Kriting,Kg,45300
2018-02-15,Cabai Merah Kriting,Kg,47700
2018-02-19,Cabai Merah Kriting,Kg,44700
2018-02-20,Cabai Merah Kriting,Kg,41700
2018-02-21,Cabai Merah Kriting,Kg,45500
2018-02-22,Cabai Merah Kriting,Kg,44000
2018-02-23,Cabai Merah Kriting,Kg,43040
2018-02-26,Cabai Merah Kriting,Kg,45460
2018-02-27,Cabai Merah Kriting,Kg,45860
2018-02-28,Cabai Merah Kriting,Kg,48500
2018-02-01,Cabai Merah Besar,Kg,47500
2018-02-02,Cabai Merah Besar,Kg,47500
2018-02-05,Cabai Merah Besar,Kg,45500
2018-02-06,Cabai Merah Besar,Kg,44840
2018-02-07,Cabai Merah Besar,Kg,47000
2018-02-08,Cabai Merah Besar,Kg,51340
2018-02-09,Cabai Merah Besar,Kg,51340
2018-02-12,Cabai Merah Besar,Kg,46400
2018-02-13,Cabai Merah Besar,Kg,47000
2018-02-14,Cabai Merah Besar,Kg,50000
2018-02-15,Cabai Merah Besar,Kg,53200
2018-02-19,Cabai Merah Besar,Kg,49700
